year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
2016,EBS_SLOPE,10130,-431191,-15547,31,2504.16835153646
2016,EBS_SLOPE,10130,-461194,-16269,11,428.32981995798514
2016,EBS_SLOPE,21740,-458867,-16299,21,5729.439003487721
2016,EBS_SLOPE,10261,NA,-15859,54,0
2002,EBS_SLOPE,10112,1131492,1129917,23,580.240903807663
2002,EBS_SLOPE,10115,1130330,1129941,12,224.73663184344466
2002,EBS_SLOPE,10115,1132053,1129901,41,125.84102070960644
2002,EBS_SLOPE,10115,1131639,1129913,34,26.393667462382954
2002,EBS_SLOPE,21720,NA,1129964,25,0
2002,EBS_SLOPE,21720,NA,1129987,15,0
2002,EBS_SLOPE,21740,NA,1129974,12,0
2002,EBS_SLOPE,21740,NA,1129907,43,0
2002,EBS_SLOPE,30060,NA,1129973,14,0
2002,EBS_SLOPE,10261,1132194,1129904,41,131.61282728095952
2004,EBS_SLOPE,10110,NA,1225416,14,0
2004,EBS_SLOPE,10130,NA,1225410,11,0
2004,EBS_SLOPE,10130,1229456,1225433,61,13233.43892351949
2004,EBS_SLOPE,10130,NA,1225593,55,0
2004,EBS_SLOPE,10130,1228058,1225473,31,3994.250228086301
2004,EBS_SLOPE,21740,1233430,1225538,11,2125.8397585543794
2004,EBS_SLOPE,10115,NA,1225533,11,0
2004,EBS_SLOPE,10112,1231337,1225414,12,730.2400174027727
2004,EBS_SLOPE,10112,NA,1225511,53,0
2004,EBS_SLOPE,21720,NA,1225555,52,0
2004,EBS_SLOPE,21720,NA,1225561,15,0
2004,EBS_SLOPE,10261,NA,1225498,42,0
2004,EBS_SLOPE,10261,1231721,1225448,41,27.85096857591926
2004,EBS_SLOPE,10261,NA,1225588,21,0
2008,EBS_SLOPE,10112,NA,-4585,55,0
2008,EBS_SLOPE,21740,-112980,-4605,31,144.96313973924805
2008,EBS_SLOPE,21740,-109151,-4513,21,267.302740267407
2008,EBS_SLOPE,10110,-113502,-4619,32,281.04682071405006
2008,EBS_SLOPE,10110,-107444,-4477,11,10350.98324594781
2008,EBS_SLOPE,30060,NA,-4603,34,0
2008,EBS_SLOPE,30060,NA,-4505,13,0
2008,EBS_SLOPE,30060,NA,-4479,12,0
2008,EBS_SLOPE,10130,NA,-4596,24,0
2008,EBS_SLOPE,21720,NA,-4587,54,0
2008,EBS_SLOPE,21720,-114011,-4635,31,242.45127941540147
2008,EBS_SLOPE,10261,NA,-4485,15,0
2010,EBS_SLOPE,10130,NA,-6478,62,0
2010,EBS_SLOPE,10130,NA,-7254,13,0
2010,EBS_SLOPE,10130,NA,-7262,13,0
2010,EBS_SLOPE,21740,NA,-6523,42,0
2010,EBS_SLOPE,21740,-181741,-6521,41,162.74967970863034
2010,EBS_SLOPE,21740,-199792,-7315,11,205.3788847269347
2010,EBS_SLOPE,10112,-197487,-7263,12,1725.951880954688
2010,EBS_SLOPE,10112,-200339,-7326,12,1424.908453664612
2010,EBS_SLOPE,10115,NA,-6515,55,0
2010,EBS_SLOPE,10115,NA,-6516,44,0
2010,EBS_SLOPE,30060,NA,-6517,44,0
2010,EBS_SLOPE,21720,NA,-7221,33,0
2010,EBS_SLOPE,21720,NA,-7292,12,0
2010,EBS_SLOPE,10261,NA,-6491,63,0
2010,EBS_SLOPE,10261,NA,-7313,11,0
2012,EBS_SLOPE,10112,-231812,-8762,62,4609.382592638872
2012,EBS_SLOPE,10112,-232858,-8790,61,588.9965350175269
2012,EBS_SLOPE,10112,NA,-8751,54,0
2012,EBS_SLOPE,10112,-244976,-9345,11,466.47496273383354
2012,EBS_SLOPE,21720,-233032,-8794,61,111.70872486194128
2012,EBS_SLOPE,10110,-243681,-9315,21,1275.7224628927772
2012,EBS_SLOPE,21740,-231721,-8760,61,12527.984385120262
2012,EBS_SLOPE,21740,NA,-9361,14,0
2012,EBS_SLOPE,10130,NA,-9318,23,0
2012,EBS_SLOPE,30060,NA,-9366,14,0
2012,EBS_SLOPE,10261,NA,-9334,11,0
2016,EBS_SLOPE,21720,NA,-15821,53,0
2016,EBS_SLOPE,21720,-431687,-15562,31,41.42776311373056
2016,EBS_SLOPE,30060,NA,-15542,35,0
2016,EBS_SLOPE,10115,-446950,-15860,53,466.82032316948414
2016,EBS_SLOPE,10130,-445541,-15826,61,8387.706721889032
2016,EBS_SLOPE,10130,NA,-16285,15,0
2016,EBS_SLOPE,21740,NA,-15885,15,0
2016,EBS_SLOPE,10261,NA,-16288,14,0
2002,EBS_SLOPE,10112,1136173,1129964,25,63.82233495799469
2002,EBS_SLOPE,10110,1132934,1130023,61,340.6567394750694
2002,EBS_SLOPE,10110,NA,1129992,33,0
2002,EBS_SLOPE,10110,1134841,1129989,21,7322.579393236427
2002,EBS_SLOPE,21740,NA,1130051,62,0
2004,EBS_SLOPE,10110,NA,1225593,55,0
2004,EBS_SLOPE,10110,1226106,1225418,15,50.32392250820469
2004,EBS_SLOPE,10130,1234484,1225483,12,2175.4399827365087
2004,EBS_SLOPE,10130,1234985,1225488,12,955.0606034962607
2004,EBS_SLOPE,21740,NA,1225552,25,0
2004,EBS_SLOPE,21740,NA,1225418,15,0
2004,EBS_SLOPE,21740,NA,1225586,14,0
2004,EBS_SLOPE,30060,NA,1225601,23,0
2004,EBS_SLOPE,30060,1233073,1225454,21,697.316741271512
2004,EBS_SLOPE,10112,1232128,1225574,12,1145.7803655639216
2004,EBS_SLOPE,10112,1233427,1225529,12,7414.740322175006
2004,EBS_SLOPE,10112,1232512,1225633,41,701.9606544033601
2004,EBS_SLOPE,21720,NA,1225530,11,0
2004,EBS_SLOPE,21720,1227781,1225629,31,717.8127113297292
2004,EBS_SLOPE,10261,NA,1225489,12,0
2008,EBS_SLOPE,10112,-110405,-4542,53,73.6043005324437
2008,EBS_SLOPE,10112,-113300,-4614,53,352.68866916608727
2008,EBS_SLOPE,21740,-109494,-4519,22,21.33288005229798
2008,EBS_SLOPE,10110,-111973,-4580,61,1456.3997493262957
2008,EBS_SLOPE,10110,NA,-4613,55,0
2008,EBS_SLOPE,10110,NA,-4617,45,0
2008,EBS_SLOPE,30060,-113827,-4630,31,1483.6896736808137
2008,EBS_SLOPE,30060,NA,-4514,25,0
2008,EBS_SLOPE,30060,NA,-4476,11,0
2008,EBS_SLOPE,10130,NA,-4547,63,0
2008,EBS_SLOPE,10130,-111623,-4573,62,4682.160873429018
2008,EBS_SLOPE,10130,-111880,-4578,61,5851.24356275326
2008,EBS_SLOPE,10130,-107648,-4481,12,1657.5216881036445
2008,EBS_SLOPE,10115,-113213,-4612,52,580.5029232905106
2008,EBS_SLOPE,10115,-109655,-4522,22,43.586431020986
2008,EBS_SLOPE,10115,NA,-4509,21,0
2008,EBS_SLOPE,10115,-108640,-4502,13,201.6229379158041
2008,EBS_SLOPE,21720,NA,-4622,32,0
2008,EBS_SLOPE,21720,NA,-4595,12,0
2010,EBS_SLOPE,10112,-197448,-7262,13,964.3910713608344
2010,EBS_SLOPE,10115,-179608,-6468,62,1844.2478759939077
2010,EBS_SLOPE,10110,NA,-6481,64,0
2010,EBS_SLOPE,30060,-200367,-7327,12,89.17291850567233
2010,EBS_SLOPE,21720,NA,-6510,53,0
2010,EBS_SLOPE,21720,NA,-7240,22,0
2010,EBS_SLOPE,10261,NA,-6529,41,0
2010,EBS_SLOPE,10261,NA,-7328,12,0
2012,EBS_SLOPE,21720,NA,-8810,42,0
2012,EBS_SLOPE,10115,-245035,-9347,12,458.2558223311626
2012,EBS_SLOPE,10115,-244132,-9325,11,26.678990225831782
2012,EBS_SLOPE,21740,NA,-9326,15,0
2012,EBS_SLOPE,10130,NA,-9367,15,0
2012,EBS_SLOPE,10261,NA,-8770,62,0
2016,EBS_SLOPE,10110,NA,-15563,33,0
2016,EBS_SLOPE,10110,-453433,-15887,12,125.18528987717946
2016,EBS_SLOPE,30060,NA,-15836,63,0
2016,EBS_SLOPE,30060,-431189,-15547,31,8927.904557651726
2016,EBS_SLOPE,10112,-445539,-15826,61,350.81663095353366
2016,EBS_SLOPE,10112,-446849,-15857,51,575.9380961987756
2016,EBS_SLOPE,21740,NA,-15837,62,0
2016,EBS_SLOPE,10261,NA,-16311,15,0
2002,EBS_SLOPE,10112,1133834,1130005,54,26.184208314439246
2002,EBS_SLOPE,10112,NA,1130006,53,0
2002,EBS_SLOPE,10130,NA,1129907,43,0
2002,EBS_SLOPE,21740,NA,1130048,52,0
2002,EBS_SLOPE,30060,1133931,1129953,41,1582.8326871230456
2002,EBS_SLOPE,10261,NA,1129926,12,0
2002,EBS_SLOPE,10261,NA,1129981,14,0
2004,EBS_SLOPE,10110,1232801,1225491,12,77.97733043049725
2004,EBS_SLOPE,10110,1234215,1225420,11,8375.442743332756
2004,EBS_SLOPE,10110,NA,1225567,13,0
2004,EBS_SLOPE,10130,1232802,1225491,12,4548.677608445672
2004,EBS_SLOPE,10130,1229084,1225431,61,1658.8968087387366
2004,EBS_SLOPE,21740,1228718,1225482,21,239.64953651779638
2004,EBS_SLOPE,10115,NA,1225570,61,0
2004,EBS_SLOPE,30060,NA,1225541,13,0
2004,EBS_SLOPE,30060,NA,1225404,13,0
2004,EBS_SLOPE,21720,NA,1225574,12,0
2004,EBS_SLOPE,10261,NA,1225422,12,0
2004,EBS_SLOPE,10261,NA,1225634,42,0
2008,EBS_SLOPE,10112,-109852,-4526,24,24.5165640035549
2008,EBS_SLOPE,10112,-114187,-4640,13,217.84276656828058
2008,EBS_SLOPE,21740,NA,-4540,55,0
2008,EBS_SLOPE,21740,NA,-4531,43,0
2008,EBS_SLOPE,30060,-107017,-4467,11,45.77792068627329
2008,EBS_SLOPE,10115,NA,-4539,41,0
2008,EBS_SLOPE,10115,-109021,-4510,21,360.8441298899341
2008,EBS_SLOPE,10115,-115157,-4663,14,466.3022048633455
2008,EBS_SLOPE,21720,NA,-4512,23,0
2008,EBS_SLOPE,21720,NA,-4657,11,0
2010,EBS_SLOPE,10130,-181788,-6522,41,2424.161510602721
2010,EBS_SLOPE,10130,NA,-7223,33,0
2010,EBS_SLOPE,10130,-196849,-7249,21,193.69184402383183
2010,EBS_SLOPE,10130,-199504,-7306,11,7446.6004283284565
2010,EBS_SLOPE,10130,-199824,-7316,11,1713.4586074867104
2010,EBS_SLOPE,10112,-179235,-6457,32,1920.1916455056357
2010,EBS_SLOPE,10112,-198585,-7286,13,75.13822427738067
2010,EBS_SLOPE,10110,-182476,-6542,32,10835.887139053066
2010,EBS_SLOPE,10110,-198448,-7283,12,74.09474742335516
2010,EBS_SLOPE,30060,NA,-6482,62,0
2010,EBS_SLOPE,30060,NA,-7255,14,0
2010,EBS_SLOPE,30060,NA,-7314,11,0
2010,EBS_SLOPE,21720,NA,-6504,51,0
2010,EBS_SLOPE,21720,NA,-6541,31,0
2010,EBS_SLOPE,10261,NA,-6519,42,0
2010,EBS_SLOPE,10261,NA,-7255,14,0
2010,EBS_SLOPE,10261,NA,-7299,12,0
2012,EBS_SLOPE,10112,-232145,-8771,61,2902.430127155751
2012,EBS_SLOPE,10112,-231182,-8746,44,132.69293951484278
2012,EBS_SLOPE,10112,-244201,-9327,13,394.7611251086827
2012,EBS_SLOPE,21720,NA,-9371,13,0
2012,EBS_SLOPE,10115,NA,-9343,11,0
2012,EBS_SLOPE,10110,-233539,-8807,41,845.0357380606196
2012,EBS_SLOPE,10110,NA,-9296,33,0
2012,EBS_SLOPE,10110,-231158,-8745,31,1152.4554503939958
2012,EBS_SLOPE,10110,-244431,-9332,12,2210.5707206778475
2012,EBS_SLOPE,10110,-244654,-9337,11,1719.3474732469533
2012,EBS_SLOPE,21740,NA,-8793,62,0
2012,EBS_SLOPE,21740,NA,-8733,12,0
2012,EBS_SLOPE,21740,NA,-9322,12,0
2012,EBS_SLOPE,10130,NA,-9317,24,0
2012,EBS_SLOPE,30060,-231399,-8752,51,6190.016292409678
2012,EBS_SLOPE,30060,NA,-9352,13,0
2012,EBS_SLOPE,30060,NA,-9338,11,0
2012,EBS_SLOPE,10261,NA,-8815,43,0
2012,EBS_SLOPE,10261,NA,-9300,41,0
2016,EBS_SLOPE,10110,NA,-15860,53,0
2016,EBS_SLOPE,30060,-460936,-16263,12,128.0529290903832
2016,EBS_SLOPE,10115,NA,-15823,61,0
2016,EBS_SLOPE,10115,-458913,-16300,23,29.601464822566452
2016,EBS_SLOPE,10112,-445499,-15825,62,485.9613592684791
2016,EBS_SLOPE,10112,-446374,-15846,61,399.6637229435153
2016,EBS_SLOPE,10130,-445802,-15832,62,212.41842170085712
2016,EBS_SLOPE,21740,-459126,-16304,23,513.191589816226
2016,EBS_SLOPE,10261,NA,-15819,52,0
2002,EBS_SLOPE,21720,NA,1129929,12,0
2002,EBS_SLOPE,21720,NA,1130009,62,0
2002,EBS_SLOPE,21720,NA,1129988,23,0
2002,EBS_SLOPE,21740,1133376,1130012,61,1731.2203468403786
2002,EBS_SLOPE,30060,1132473,1129896,32,26.833197065414236
2002,EBS_SLOPE,30060,1132408,1130027,31,35581.05038020472
2004,EBS_SLOPE,10110,1235464,1225465,11,495.1804313696803
2004,EBS_SLOPE,10110,1233822,1225630,31,4512.386718483907
2004,EBS_SLOPE,21740,NA,1225423,13,0
2004,EBS_SLOPE,10115,NA,1225524,63,0
2004,EBS_SLOPE,10115,1225977,1225605,13,302.8440539371317
2004,EBS_SLOPE,30060,NA,1225509,54,0
2004,EBS_SLOPE,10112,1235400,1225548,42,75.63533301556409
2004,EBS_SLOPE,10112,NA,1225403,15,0
2004,EBS_SLOPE,21720,NA,1225434,63,0
2004,EBS_SLOPE,10261,NA,1225436,64,0
2008,EBS_SLOPE,10112,-108914,-4508,25,21.502993904847358
2008,EBS_SLOPE,10112,-114142,-4639,21,352.3147785580823
2008,EBS_SLOPE,21740,NA,-4537,43,0
2008,EBS_SLOPE,21740,-109017,-4510,21,1948.5583014056442
2008,EBS_SLOPE,10110,-111719,-4575,62,2953.8257951699043
2008,EBS_SLOPE,10110,NA,-4514,25,0
2008,EBS_SLOPE,10130,-113064,-4608,41,7117.987765195887
2008,EBS_SLOPE,10130,-109018,-4510,21,4666.917413243148
2008,EBS_SLOPE,10115,NA,-4545,65,0
2008,EBS_SLOPE,21720,NA,-4631,34,0
2008,EBS_SLOPE,10261,NA,-4612,52,0
2010,EBS_SLOPE,10130,-181479,-6513,52,3816.4820283398126
2010,EBS_SLOPE,10130,-182467,-6542,32,2460.3222006545607
2010,EBS_SLOPE,21740,NA,-6509,55,0
2010,EBS_SLOPE,21740,NA,-7240,22,0
2010,EBS_SLOPE,10112,-197844,-7271,11,1281.4423126090844
2010,EBS_SLOPE,10115,-180654,-6493,63,630.8335791409004
2010,EBS_SLOPE,10115,NA,-7247,21,0
2010,EBS_SLOPE,10110,NA,-7293,12,0
2010,EBS_SLOPE,30060,-195661,-7222,31,816.7712542257702
2010,EBS_SLOPE,30060,-200106,-7322,12,55.915599205260406
2010,EBS_SLOPE,21720,NA,-7233,24,0
2010,EBS_SLOPE,21720,NA,-7321,12,0
2010,EBS_SLOPE,10261,NA,-6501,62,0
2010,EBS_SLOPE,10261,NA,-6487,62,0
2010,EBS_SLOPE,10261,NA,-7282,12,0
2012,EBS_SLOPE,21720,NA,-9286,25,0
2012,EBS_SLOPE,10115,NA,-8728,11,0
2012,EBS_SLOPE,10130,NA,-9293,34,0
2012,EBS_SLOPE,10130,-244605,-9336,12,3144.1881752144104
2012,EBS_SLOPE,30060,NA,-8751,54,0
2012,EBS_SLOPE,30060,NA,-8742,32,0
2012,EBS_SLOPE,10261,NA,-8765,64,0
2012,EBS_SLOPE,10261,NA,-8759,61,0
2012,EBS_SLOPE,10261,NA,-9288,21,0
2012,EBS_SLOPE,10261,NA,-9354,13,0
2012,EBS_SLOPE,10261,NA,-8729,13,0
2016,EBS_SLOPE,10110,NA,-16294,24,0
2016,EBS_SLOPE,21720,NA,-15817,52,0
2016,EBS_SLOPE,10115,NA,-15864,44,0
2016,EBS_SLOPE,10115,-431796,-15566,35,48.76573200801728
2016,EBS_SLOPE,10115,-431156,-15545,34,30.85836015773436
2016,EBS_SLOPE,10112,-460510,-16315,12,654.2635105899576
2016,EBS_SLOPE,10261,NA,-15830,62,0
2016,EBS_SLOPE,10261,NA,-15560,32,0
2016,EBS_SLOPE,10261,NA,-16284,21,0
2016,EBS_SLOPE,10261,NA,-16277,21,0
2002,EBS_SLOPE,10112,1135556,1129957,11,0
2002,EBS_SLOPE,10112,1134061,1130032,51,361.6056613808873
2002,EBS_SLOPE,10112,1131759,1129908,41,1303.427492935423
2002,EBS_SLOPE,10110,1133416,1130013,61,352.4556749980844
2002,EBS_SLOPE,21740,1131012,1129925,11,9370.224012976145
2004,EBS_SLOPE,10110,NA,1225604,12,0
2004,EBS_SLOPE,10110,NA,1225615,14,0
2004,EBS_SLOPE,10110,NA,1225400,14,0
2004,EBS_SLOPE,10130,1230237,1225467,11,8703.268055797238
2004,EBS_SLOPE,21740,1231218,1225633,41,350.98032720168004
2004,EBS_SLOPE,10115,NA,1225432,65,0
2004,EBS_SLOPE,10115,1234746,1225429,61,277.48302913793793
2004,EBS_SLOPE,30060,NA,1225505,53,0
2004,EBS_SLOPE,30060,NA,1225474,33,0
2004,EBS_SLOPE,10112,1230132,1225442,61,49.8801231001534
2004,EBS_SLOPE,10112,1234462,1225457,22,1881.432146149649
2004,EBS_SLOPE,21720,NA,1225528,12,0
2004,EBS_SLOPE,21720,NA,1225503,44,0
2004,EBS_SLOPE,21720,NA,1225423,13,0
2004,EBS_SLOPE,10261,NA,1225555,52,0
2004,EBS_SLOPE,10261,NA,1225592,41,0
2004,EBS_SLOPE,10261,NA,1225533,11,0
2008,EBS_SLOPE,10112,-111174,-4562,61,63.83365664016527
2008,EBS_SLOPE,21740,NA,-4584,54,0
2008,EBS_SLOPE,10110,-114979,-4660,12,429.6285026504185
2008,EBS_SLOPE,30060,-111081,-4559,61,13140.14265718857
2008,EBS_SLOPE,30060,NA,-4488,13,0
2008,EBS_SLOPE,10130,-111109,-4560,61,2082.928796430782
2008,EBS_SLOPE,10130,NA,-4506,15,0
2008,EBS_SLOPE,10130,-108731,-4504,11,2026.8812928330137
2008,EBS_SLOPE,10130,-114949,-4659,11,205.83310434400474
2008,EBS_SLOPE,10130,-107095,-4469,11,360.4702063489167
2008,EBS_SLOPE,10115,-110592,-4547,63,181.9393581564116
2008,EBS_SLOPE,10115,NA,-4533,44,0
2008,EBS_SLOPE,10115,-113931,-4633,32,173.86956096892638
2008,EBS_SLOPE,10115,-107102,-4469,11,45.058775793614586
2010,EBS_SLOPE,10112,-182552,-6544,33,147.6329855789147
2010,EBS_SLOPE,10112,-195703,-7223,33,833.534307716416
2010,EBS_SLOPE,10115,NA,-6524,43,0
2010,EBS_SLOPE,10110,-181478,-6513,52,5045.952748878813
2010,EBS_SLOPE,10110,-181915,-6525,42,120.05300292057743
2010,EBS_SLOPE,10110,-179045,-6453,31,576.1150289459899
2010,EBS_SLOPE,10261,NA,-6469,62,0
2010,EBS_SLOPE,10261,NA,-7231,21,0
2012,EBS_SLOPE,10112,-231033,-8741,31,29.214139643587497
2012,EBS_SLOPE,10112,-245219,-9351,15,105.96851781304292
2012,EBS_SLOPE,21720,NA,-8766,63,0
2012,EBS_SLOPE,21740,-244496,-9333,11,330.3890081508493
2012,EBS_SLOPE,10130,NA,-9310,34,0
2012,EBS_SLOPE,30060,NA,-8791,61,0
2012,EBS_SLOPE,30060,-233585,-8809,41,27141.194521980462
2012,EBS_SLOPE,30060,NA,-9304,34,0
2012,EBS_SLOPE,10261,NA,-8761,61,0
2012,EBS_SLOPE,10261,NA,-9304,34,0
2012,EBS_SLOPE,10261,NA,-8742,32,0
2016,EBS_SLOPE,10110,NA,-16310,14,0
2016,EBS_SLOPE,21720,NA,-15878,41,0
2016,EBS_SLOPE,21720,NA,-16295,25,0
2016,EBS_SLOPE,30060,NA,-15825,62,0
2016,EBS_SLOPE,30060,-461129,-16268,12,214.05698293211296
2016,EBS_SLOPE,30060,-453546,-15890,12,78.42133461818848
2016,EBS_SLOPE,10115,-445331,-15821,53,44.52137738456497
2016,EBS_SLOPE,10115,-447179,-15865,43,24.71098586924513
2016,EBS_SLOPE,10112,-453750,-15895,21,653.8907831929505
2016,EBS_SLOPE,10112,-459990,-16290,13,968.1960506637629
2016,EBS_SLOPE,10130,NA,-16297,23,0
2016,EBS_SLOPE,10130,-461281,-16271,11,3441.670990265848
2016,EBS_SLOPE,21740,-453661,-15893,11,12205.555376357888
2016,EBS_SLOPE,10261,NA,-15866,42,0
2002,EBS_SLOPE,10112,1136071,1129968,22,2947.1060621370248
2002,EBS_SLOPE,10115,NA,1130004,55,0
2002,EBS_SLOPE,10110,1131758,1129908,41,12741.668757470768
2002,EBS_SLOPE,10110,NA,1130028,33,0
2002,EBS_SLOPE,21740,1131546,1129918,22,25.99445896913722
2002,EBS_SLOPE,30060,NA,1129960,52,0
2002,EBS_SLOPE,30060,1132175,1129903,42,209.123915091269
2002,EBS_SLOPE,30060,1134621,1130043,31,724.5375221262613
2002,EBS_SLOPE,30060,1134591,1129990,31,246372.0614082363
2002,EBS_SLOPE,30060,1130634,1129935,11,26.13015671456969
2002,EBS_SLOPE,10261,NA,1130014,62,0
2004,EBS_SLOPE,10110,1231471,1225555,52,204.66341276854783
2004,EBS_SLOPE,10110,1228057,1225473,31,3287.949882875919
2004,EBS_SLOPE,10110,NA,1225458,25,0
2004,EBS_SLOPE,10130,NA,1225604,12,0
2004,EBS_SLOPE,10130,NA,1225455,24,0
2004,EBS_SLOPE,10115,NA,1225516,63,0
2004,EBS_SLOPE,10115,NA,1225501,44,0
2004,EBS_SLOPE,30060,NA,1225510,55,0
2004,EBS_SLOPE,30060,NA,1225419,13,0
2004,EBS_SLOPE,10261,NA,1225414,12,0
2004,EBS_SLOPE,10261,NA,1225435,62,0
2004,EBS_SLOPE,10261,NA,1225457,22,0
2004,EBS_SLOPE,10261,NA,1225578,13,0
2008,EBS_SLOPE,10112,-112101,-4582,63,190.65687872382674
2008,EBS_SLOPE,10112,-113783,-4628,35,28.185858906551026
2008,EBS_SLOPE,21740,NA,-4568,62,0
2008,EBS_SLOPE,21740,-114725,-4653,11,26.017498849376114
2008,EBS_SLOPE,10110,-112765,-4598,21,6747.764802909036
2008,EBS_SLOPE,10130,-114341,-4644,11,724.8782204589629
2008,EBS_SLOPE,10115,NA,-4580,61,0
2008,EBS_SLOPE,10115,-115284,-4666,13,119.99432282859833
2008,EBS_SLOPE,10115,-114575,-4649,13,51.28441036492807
2008,EBS_SLOPE,10115,-115225,-4665,12,225.9514760167195
2008,EBS_SLOPE,21720,NA,-4555,65,0
2008,EBS_SLOPE,21720,NA,-4526,24,0
2008,EBS_SLOPE,10261,NA,-4580,61,0
2008,EBS_SLOPE,10261,NA,-4502,13,0
2010,EBS_SLOPE,10130,-180150,-6484,61,19044.075690909827
2010,EBS_SLOPE,10130,NA,-7221,33,0
2010,EBS_SLOPE,21740,NA,-6489,63,0
2010,EBS_SLOPE,21740,NA,-7322,12,0
2010,EBS_SLOPE,10115,NA,-6479,63,0
2010,EBS_SLOPE,10115,-181739,-6521,41,81.37483985431517
2010,EBS_SLOPE,10115,NA,-6543,31,0
2010,EBS_SLOPE,10115,-179296,-6459,31,267.28047092253087
2010,EBS_SLOPE,10110,-199073,-7296,12,619.8168656750405
2010,EBS_SLOPE,30060,-199639,-7310,11,132.27927562598785
2010,EBS_SLOPE,21720,NA,-7272,15,0
2010,EBS_SLOPE,10261,NA,-6544,33,0
2012,EBS_SLOPE,10112,-232988,-8793,62,2350.195733113888
2012,EBS_SLOPE,10112,-230864,-8736,11,760.8578215423197
2012,EBS_SLOPE,10115,-233189,-8798,53,109.73684008379504
2012,EBS_SLOPE,10115,NA,-9338,11,0
2012,EBS_SLOPE,10110,NA,-8744,35,0
2012,EBS_SLOPE,21740,NA,-9304,34,0
2012,EBS_SLOPE,21740,-234106,-8823,31,235.10603282080217
2012,EBS_SLOPE,10130,-231264,-8747,41,1321.1628174093669
2012,EBS_SLOPE,10130,NA,-9290,23,0
2012,EBS_SLOPE,30060,-244875,-9343,11,123.87931954179913
2016,EBS_SLOPE,10110,-447706,-15878,41,4467.664620301068
2016,EBS_SLOPE,21720,NA,-15866,42,0
2016,EBS_SLOPE,21720,NA,-16280,22,0
2016,EBS_SLOPE,30060,NA,-16316,12,0
2016,EBS_SLOPE,10115,-431318,-15551,42,429.8803781986419
2016,EBS_SLOPE,10112,NA,-15832,62,0
2016,EBS_SLOPE,10112,-431004,-15542,35,23.199926409833427
2016,EBS_SLOPE,10130,NA,-15867,45,0
2016,EBS_SLOPE,21740,NA,-15868,42,0
2016,EBS_SLOPE,10261,NA,-15869,41,0
2002,EBS_SLOPE,10112,1130809,1129933,11,297.149710264175
2002,EBS_SLOPE,10110,1130548,1130050,11,4741.782156370868
2002,EBS_SLOPE,10130,NA,1129992,33,0
2002,EBS_SLOPE,21720,1131145,1129922,11,114.56262852494888
2002,EBS_SLOPE,30060,1135354,1129977,12,124.95300205210316
2004,EBS_SLOPE,10110,1229226,1225528,12,160.83936704347755
2004,EBS_SLOPE,10110,1230344,1225444,62,115.79969404331237
2004,EBS_SLOPE,10130,1227414,1225620,21,371.59463246912645
2004,EBS_SLOPE,10130,NA,1225598,21,0
2004,EBS_SLOPE,10115,1229055,1225557,61,183.6240889621986
2004,EBS_SLOPE,10112,NA,1225564,62,0
2004,EBS_SLOPE,10112,1227850,1225455,24,399.9047426902912
2004,EBS_SLOPE,21720,NA,1225470,14,0
2008,EBS_SLOPE,10112,-113876,-4631,34,24.662047333670152
2008,EBS_SLOPE,21740,NA,-4587,54,0
2008,EBS_SLOPE,21740,NA,-4623,33,0
2008,EBS_SLOPE,10110,NA,-4572,62,0
2008,EBS_SLOPE,10110,NA,-4600,34,0
2008,EBS_SLOPE,10110,-113601,-4622,32,845.444052142208
2008,EBS_SLOPE,10110,NA,-4505,13,0
2008,EBS_SLOPE,10110,-107692,-4481,12,408.70397788856985
2008,EBS_SLOPE,10110,-114674,-4652,11,825.5203297128197
2008,EBS_SLOPE,30060,-112244,-4586,51,648.59746764718
2008,EBS_SLOPE,30060,NA,-4606,33,0
2008,EBS_SLOPE,10130,-114823,-4655,12,2830.3772092309177
2008,EBS_SLOPE,10115,-109974,-4530,42,153.17703727118987
2008,EBS_SLOPE,10115,-109130,-4512,23,31.043300126315188
2008,EBS_SLOPE,21720,NA,-4548,62,0
2008,EBS_SLOPE,21720,NA,-4535,42,0
2008,EBS_SLOPE,21720,NA,-4650,14,0
2008,EBS_SLOPE,21720,NA,-4480,11,0
2008,EBS_SLOPE,10261,-111516,-4570,61,124.89145683486483
2008,EBS_SLOPE,10261,NA,-4607,32,0
2008,EBS_SLOPE,10261,NA,-4647,11,0
2008,EBS_SLOPE,10261,NA,-4468,11,0
2010,EBS_SLOPE,10130,-180606,-6492,61,11244.46954503537
2010,EBS_SLOPE,10130,NA,-7255,14,0
2010,EBS_SLOPE,21740,NA,-6516,44,0
2010,EBS_SLOPE,10112,-181745,-6521,41,244.1245195629455
2010,EBS_SLOPE,30060,NA,-7232,22,0
2010,EBS_SLOPE,21720,NA,-6467,62,0
2010,EBS_SLOPE,21720,NA,-6506,52,0
2010,EBS_SLOPE,21720,-197015,-7253,21,656.4364977117281
2010,EBS_SLOPE,21720,NA,-7310,11,0
2012,EBS_SLOPE,21720,-243882,-9320,11,78.33319903541543
2012,EBS_SLOPE,21740,NA,-9305,35,0
2012,EBS_SLOPE,21740,-233999,-8820,33,23.980297787337925
2012,EBS_SLOPE,21740,NA,-8742,32,0
2012,EBS_SLOPE,21740,NA,-8731,14,0
2012,EBS_SLOPE,21740,-230404,-8725,11,3713.1431045352488
2012,EBS_SLOPE,10130,NA,-8797,54,0
